کلاس کالا,کد کلاس,سرگروه کالا,کد سرگروه,گروه کالا,کد گروه,شناسه تکمیلی,کد شناسه,ویژگی اصلی فنی,کد ویژگی اصلی,ویژگی فرعی فنی,کد ویژگی فرعی,شرح کالا,کد سریال,کد کامل
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پیچ چهارسو,01,تامین ‌کننده داخلی,01,قطر M5,003,10 میلی‌ متر,01,شرح کالا,001,22-1-01-01-003-01-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پیچ چهارسو,01,تامین ‌کننده داخلی,01,قطر M5,003,15 میلی ‌متر,02,شرح کالا,001,22-1-01-01-003-02-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پیچ چهارسو,01,تامین ‌کننده داخلی,01,قطر M5,003,20 میلی ‌متر,03,شرح کالا,001,22-1-01-01-003-03-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پیچ چهارسو,01,تامین ‌کننده داخلی,01,قطر M6,004,10 میلی‌ متر,01,شرح کالا,001,22-1-01-01-004-01-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پیچ چهارسو,01,تامین ‌کننده داخلی,01,قطر M6,004,15 میلی ‌متر,02,شرح کالا,001,22-1-01-01-004-02-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پیچ چهارسو,01,تامین ‌کننده داخلی,01,قطر M6,004,20 میلی ‌متر,03,شرح کالا,001,22-1-01-01-004-03-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پیچ چهارسو,01,تامین‌ کننده خارجی,02,قطر M3,001,10 میلی‌ متر,01,شرح کالا,001,22-1-01-02-001-01-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پیچ چهارسو,01,تامین‌ کننده خارجی,02,قطر M3,001,15 میلی ‌متر,02,شرح کالا,001,22-1-01-02-001-02-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پیچ چهارسو,01,تامین‌ کننده خارجی,02,قطر M3,001,20 میلی ‌متر,03,شرح کالا,001,22-1-01-02-001-03-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پیچ چهارسو,01,تامین‌ کننده خارجی,02,قطر M4,002,10 میلی‌ متر,01,شرح کالا,001,22-1-01-02-002-01-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پیچ چهارسو,01,تامین‌ کننده خارجی,02,قطر M4,002,15 میلی ‌متر,02,شرح کالا,001,22-1-01-02-002-02-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پیچ چهارسو,01,تامین‌ کننده خارجی,02,قطر M4,002,20 میلی ‌متر,03,شرح کالا,001,22-1-01-02-002-03-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پیچ چهارسو,01,تامین‌ کننده خارجی,02,قطر M5,003,10 میلی‌ متر,01,شرح کالا,001,22-1-01-02-003-01-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پیچ چهارسو,01,تامین‌ کننده خارجی,02,قطر M5,003,15 میلی ‌متر,02,شرح کالا,001,22-1-01-02-003-02-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پیچ چهارسو,01,تامین‌ کننده خارجی,02,قطر M5,003,20 میلی ‌متر,03,شرح کالا,001,22-1-01-02-003-03-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پیچ چهارسو,01,تامین‌ کننده خارجی,02,قطر M6,004,10 میلی‌ متر,01,شرح کالا,001,22-1-01-02-004-01-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پیچ چهارسو,01,تامین‌ کننده خارجی,02,قطر M6,004,15 میلی ‌متر,02,شرح کالا,001,22-1-01-02-004-02-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پیچ چهارسو,01,تامین‌ کننده خارجی,02,قطر M6,004,20 میلی ‌متر,03,شرح کالا,001,22-1-01-02-004-03-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ دوسو,02,تامین ‌کننده داخلی,01,قطر M3,001,10 میلی‌ متر,01,شرح کالا,001,22-1-02-01-001-01-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ دوسو,02,تامین ‌کننده داخلی,01,قطر M3,001,15 میلی ‌متر,02,شرح کالا,001,22-1-02-01-001-02-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ دوسو,02,تامین ‌کننده داخلی,01,قطر M3,001,20 میلی ‌متر,03,شرح کالا,001,22-1-02-01-001-03-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ دوسو,02,تامین ‌کننده داخلی,01,قطر M4,002,10 میلی‌ متر,01,شرح کالا,001,22-1-02-01-002-01-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ دوسو,02,تامین ‌کننده داخلی,01,قطر M4,002,15 میلی ‌متر,02,شرح کالا,001,22-1-02-01-002-02-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ دوسو,02,تامین ‌کننده داخلی,01,قطر M4,002,20 میلی ‌متر,03,شرح کالا,001,22-1-02-01-002-03-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ دوسو,02,تامین ‌کننده داخلی,01,قطر M5,003,10 میلی‌ متر,01,شرح کالا,001,22-1-02-01-003-01-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ دوسو,02,تامین ‌کننده داخلی,01,قطر M5,003,15 میلی ‌متر,02,شرح کالا,001,22-1-02-01-003-02-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ دوسو,02,تامین ‌کننده داخلی,01,قطر M5,003,20 میلی ‌متر,03,شرح کالا,001,22-1-02-01-003-03-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ دوسو,02,تامین ‌کننده داخلی,01,قطر M6,004,10 میلی‌ متر,01,شرح کالا,001,22-1-02-01-004-01-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ دوسو,02,تامین ‌کننده داخلی,01,قطر M6,004,15 میلی ‌متر,02,شرح کالا,001,22-1-02-01-004-02-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ دوسو,02,تامین ‌کننده داخلی,01,قطر M6,004,20 میلی ‌متر,03,شرح کالا,001,22-1-02-01-004-03-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ دوسو,02,تامین‌ کننده خارجی,02,قطر M3,001,10 میلی‌ متر,01,شرح کالا,001,22-1-02-02-001-01-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ دوسو,02,تامین‌ کننده خارجی,02,قطر M3,001,15 میلی ‌متر,02,شرح کالا,001,22-1-02-02-001-02-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ دوسو,02,تامین‌ کننده خارجی,02,قطر M3,001,20 میلی ‌متر,03,شرح کالا,001,22-1-02-02-001-03-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ دوسو,02,تامین‌ کننده خارجی,02,قطر M4,002,10 میلی‌ متر,01,شرح کالا,001,22-1-02-02-002-01-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ دوسو,02,تامین‌ کننده خارجی,02,قطر M4,002,15 میلی ‌متر,02,شرح کالا,001,22-1-02-02-002-02-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ دوسو,02,تامین‌ کننده خارجی,02,قطر M4,002,20 میلی ‌متر,03,شرح کالا,001,22-1-02-02-002-03-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ دوسو,02,تامین‌ کننده خارجی,02,قطر M5,003,10 میلی‌ متر,01,شرح کالا,001,22-1-02-02-003-01-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ دوسو,02,تامین‌ کننده خارجی,02,قطر M5,003,15 میلی ‌متر,02,شرح کالا,001,22-1-02-02-003-02-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ دوسو,02,تامین‌ کننده خارجی,02,قطر M5,003,20 میلی ‌متر,03,شرح کالا,001,22-1-02-02-003-03-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ دوسو,02,تامین‌ کننده خارجی,02,قطر M6,004,10 میلی‌ متر,01,شرح کالا,001,22-1-02-02-004-01-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ دوسو,02,تامین‌ کننده خارجی,02,قطر M6,004,15 میلی ‌متر,02,شرح کالا,001,22-1-02-02-004-02-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ دوسو,02,تامین‌ کننده خارجی,02,قطر M6,004,20 میلی ‌متر,03,شرح کالا,001,22-1-02-02-004-03-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ ستاره‌اي,03,تامین ‌کننده داخلی,01,قطر M3,001,10 میلی‌ متر,01,شرح کالا,001,22-1-03-01-001-01-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ ستاره‌اي,03,تامین ‌کننده داخلی,01,قطر M3,001,15 میلی ‌متر,02,شرح کالا,001,22-1-03-01-001-02-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ ستاره‌اي,03,تامین ‌کننده داخلی,01,قطر M3,001,20 میلی ‌متر,03,شرح کالا,001,22-1-03-01-001-03-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ ستاره‌اي,03,تامین ‌کننده داخلی,01,قطر M4,002,10 میلی‌ متر,01,شرح کالا,001,22-1-03-01-002-01-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ ستاره‌اي,03,تامین ‌کننده داخلی,01,قطر M4,002,15 میلی ‌متر,02,شرح کالا,001,22-1-03-01-002-02-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ ستاره‌اي,03,تامین ‌کننده داخلی,01,قطر M4,002,20 میلی ‌متر,03,شرح کالا,001,22-1-03-01-002-03-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ ستاره‌اي,03,تامین ‌کننده داخلی,01,قطر M5,003,10 میلی‌ متر,01,شرح کالا,001,22-1-03-01-003-01-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ ستاره‌اي,03,تامین ‌کننده داخلی,01,قطر M5,003,15 میلی ‌متر,02,شرح کالا,001,22-1-03-01-003-02-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ ستاره‌اي,03,تامین ‌کننده داخلی,01,قطر M5,003,20 میلی ‌متر,03,شرح کالا,001,22-1-03-01-003-03-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ ستاره‌اي,03,تامین ‌کننده داخلی,01,قطر M6,004,10 میلی‌ متر,01,شرح کالا,001,22-1-03-01-004-01-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ ستاره‌اي,03,تامین ‌کننده داخلی,01,قطر M6,004,15 میلی ‌متر,02,شرح کالا,001,22-1-03-01-004-02-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ ستاره‌اي,03,تامین ‌کننده داخلی,01,قطر M6,004,20 میلی ‌متر,03,شرح کالا,001,22-1-03-01-004-03-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ ستاره‌اي,03,تامین‌ کننده خارجی,02,قطر M3,001,10 میلی‌ متر,01,شرح کالا,001,22-1-03-02-001-01-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ ستاره‌اي,03,تامین‌ کننده خارجی,02,قطر M3,001,15 میلی ‌متر,02,شرح کالا,001,22-1-03-02-001-02-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ ستاره‌اي,03,تامین‌ کننده خارجی,02,قطر M3,001,20 میلی ‌متر,03,شرح کالا,001,22-1-03-02-001-03-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ ستاره‌اي,03,تامین‌ کننده خارجی,02,قطر M4,002,10 میلی‌ متر,01,شرح کالا,001,22-1-03-02-002-01-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ ستاره‌اي,03,تامین‌ کننده خارجی,02,قطر M4,002,15 میلی ‌متر,02,شرح کالا,001,22-1-03-02-002-02-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ ستاره‌اي,03,تامین‌ کننده خارجی,02,قطر M4,002,20 میلی ‌متر,03,شرح کالا,001,22-1-03-02-002-03-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ ستاره‌اي,03,تامین‌ کننده خارجی,02,قطر M5,003,10 میلی‌ متر,01,شرح کالا,001,22-1-03-02-003-01-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ ستاره‌اي,03,تامین‌ کننده خارجی,02,قطر M5,003,15 میلی ‌متر,02,شرح کالا,001,22-1-03-02-003-02-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ ستاره‌اي,03,تامین‌ کننده خارجی,02,قطر M5,003,20 میلی ‌متر,03,شرح کالا,001,22-1-03-02-003-03-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ ستاره‌اي,03,تامین‌ کننده خارجی,02,قطر M6,004,10 میلی‌ متر,01,شرح کالا,001,22-1-03-02-004-01-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ ستاره‌اي,03,تامین‌ کننده خارجی,02,قطر M6,004,15 میلی ‌متر,02,شرح کالا,001,22-1-03-02-004-02-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ ستاره‌اي,03,تامین‌ کننده خارجی,02,قطر M6,004,20 میلی ‌متر,03,شرح کالا,001,22-1-03-02-004-03-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ شش گوش (آچارخور),04,تامین ‌کننده داخلی,01,قطر M3,001,10 میلی‌ متر,01,شرح کالا,001,22-1-04-01-001-01-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ شش گوش (آچارخور),04,تامین ‌کننده داخلی,01,قطر M3,001,15 میلی ‌متر,02,شرح کالا,001,22-1-04-01-001-02-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ شش گوش (آچارخور),04,تامین ‌کننده داخلی,01,قطر M3,001,20 میلی ‌متر,03,شرح کالا,001,22-1-04-01-001-03-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ شش گوش (آچارخور),04,تامین ‌کننده داخلی,01,قطر M4,002,10 میلی‌ متر,01,شرح کالا,001,22-1-04-01-002-01-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ شش گوش (آچارخور),04,تامین ‌کننده داخلی,01,قطر M4,002,15 میلی ‌متر,02,شرح کالا,001,22-1-04-01-002-02-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ شش گوش (آچارخور),04,تامین ‌کننده داخلی,01,قطر M4,002,20 میلی ‌متر,03,شرح کالا,001,22-1-04-01-002-03-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ شش گوش (آچارخور),04,تامین ‌کننده داخلی,01,قطر M5,003,10 میلی‌ متر,01,شرح کالا,001,22-1-04-01-003-01-001
اتصالات و قطعات استاندارد ,22,مجموعه پیچ,1,پيچ شش گوش (آچارخور),04,تامین ‌کننده داخلی,01,قطر M5,003,15 میلی ‌متر,02,شرح کالا,001,22-1-04-01-003-02-001
